molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score
1306,MOL001306,o-Acetyl-p-cresol,Amine oxidase [flavin-containing] B,565,3939,,0.84301,0.72
1306,MOL001306,o-Acetyl-p-cresol,Lysozyme,1172,2300,,0.86321,0.734
1306,MOL001306,o-Acetyl-p-cresol,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.870223,0.718
1306,MOL001306,o-Acetyl-p-cresol,Progesterone receptor,209,614,,0.916299,0.728
1306,MOL001306,o-Acetyl-p-cresol,Glucocorticoid receptor,308,871,,0.925841,0.702
1306,MOL001306,o-Acetyl-p-cresol,Nuclear receptor coactivator 2,3276,6241,,0.815607,0.714
1388,MOL001388,(+)-Ledol,Muscarinic acetylcholine receptor M3,16,51,,0.88272,0.734
1388,MOL001388,(+)-Ledol,Muscarinic acetylcholine receptor M1,38,103,,0.87156,0.734
1388,MOL001388,(+)-Ledol,Muscarinic acetylcholine receptor M2,210,617,,0.90854,0.734
1388,MOL001388,(+)-Ledol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.92053,0.712
1388,MOL001388,(+)-Ledol,Alpha-1B adrenergic receptor,216,632,,0.80871,0.708
1388,MOL001388,(+)-Ledol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.918511,0.71
1388,MOL001388,(+)-Ledol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.902684,0.712
1388,MOL001388,(+)-Ledol,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.877313,0.72
1578,MOL001578,Hypnon,Alcohol dehydrogenase 1B,726,444,,0.949695,0.718
1578,MOL001578,Hypnon,Alcohol dehydrogenase 1C,727,517,,0.961117,0.774
1578,MOL001578,Hypnon,Alcohol dehydrogenase 1A,729,251,,0.960975,0.706
1578,MOL001578,Hypnon,Lysozyme,1172,2300,,0.90701,0.792
1578,MOL001578,Hypnon,Bacillolysin,1961,2457,,0.82071,0.704
1578,MOL001578,Hypnon,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.940161,0.764
1578,MOL001578,Hypnon,Trypsin-3,3952,2886,,0.825775,0.744
162,MOL000162,beta-Chamigrene,Prostaglandin G/H synthase 2,94,290,,0.968181,0.72
162,MOL000162,beta-Chamigrene,Sodium-dependent noradrenaline transporter,186,540,,0.947831,0.716
162,MOL000162,beta-Chamigrene,Amine oxidase [flavin-containing] B,565,3939,,0.930603,0.728
162,MOL000162,beta-Chamigrene,Nuclear receptor coactivator 2,3276,6241,,0.923832,0.716
162,MOL000162,beta-Chamigrene,Prostaglandin G/H synthase 1,6,20,,0.91453,0.702
162,MOL000162,beta-Chamigrene,Muscarinic acetylcholine receptor M3,16,51,,0.95228,0.722
162,MOL000162,beta-Chamigrene,Muscarinic acetylcholine receptor M1,38,103,,0.94012,0.714
162,MOL000162,beta-Chamigrene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.96992,0.732
162,MOL000162,beta-Chamigrene,Retinoic acid receptor RXR-alpha,158,459,,0.92485,0.714
162,MOL000162,beta-Chamigrene,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.96619,0.726
162,MOL000162,beta-Chamigrene,Muscarinic acetylcholine receptor M2,210,617,,0.93867,0.72
162,MOL000162,beta-Chamigrene,Alpha-1B adrenergic receptor,216,632,,0.89525,0.71
162,MOL000162,beta-Chamigrene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.97703,0.736
162,MOL000162,beta-Chamigrene,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.95778,0.724
162,MOL000162,beta-Chamigrene,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.92747,0.702
162,MOL000162,beta-Chamigrene,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.94197,0.704
162,MOL000162,beta-Chamigrene,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.96653,0.7
162,MOL000162,beta-Chamigrene,Alpha-1A adrenergic receptor,191,556,,0.80144,0.704
162,MOL000162,beta-Chamigrene,Gamma-aminobutyric-acid receptor subunit alpha-4,3529,530,,0.92605,0.7
1640,MOL001640,NON,Phospholipase A2,708,6500,,0.89631,0.7
1640,MOL001640,NON,Alcohol dehydrogenase 1B,726,444,,0.89732,0.708
1640,MOL001640,NON,Alcohol dehydrogenase 1C,727,517,,0.9323,0.72
1640,MOL001640,NON,Ig gamma-1 chain C region,1201,4785,,0.87361,0.72
1640,MOL001640,NON,3-oxoacyl-[acyl-carrier-protein] synthase 1,1491,889,,0.94162,0.706
1640,MOL001640,NON,Bacillolysin,1961,2457,,0.89309,0.702
1788,MOL001788,adenine,Purine nucleoside phosphorylase,90,277,,0.881245,0.704
1788,MOL001788,adenine,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.915827,0.778
1788,MOL001788,adenine,Purine nucleoside phosphorylase deoD-type,1519,3683,,0.882489,0.702
1788,MOL001788,adenine,Putative adenosylhomocysteinase 2,4485,h001,validated,,
197,MOL000197,Myrcene,Alcohol dehydrogenase 1C,727,517,,0.81705,0.712
197,MOL000197,Myrcene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.857035,0.7
199,MOL000199,Safrol,Prostaglandin G/H synthase 1,6,20,,0.875896,0.76
199,MOL000199,Safrol,Muscarinic acetylcholine receptor M1,38,103,,0.869795,0.736
199,MOL000199,Safrol,Beta-1 adrenergic receptor,63,193,,0.871733,0.732
199,MOL000199,Safrol,Prostaglandin G/H synthase 2,94,290,,0.888787,0.838
199,MOL000199,Safrol,Alpha-2A adrenergic receptor,105,318,,0.909804,0.712
199,MOL000199,Safrol,Alpha-2C adrenergic receptor,126,378,,0.870446,0.758
199,MOL000199,Safrol,Sodium-dependent noradrenaline transporter,186,540,,0.888327,0.718
199,MOL000199,Safrol,Alpha-1A adrenergic receptor,191,556,,0.881939,0.756
199,MOL000199,Safrol,Muscarinic acetylcholine receptor M2,210,617,,0.881507,0.708
199,MOL000199,Safrol,Alpha-1B adrenergic receptor,216,632,,0.840027,0.736
199,MOL000199,Safrol,Sodium-dependent dopamine transporter,239,713,,0.885457,0.734
199,MOL000199,Safrol,Beta-2 adrenergic receptor,261,766,,0.881034,0.75
199,MOL000199,Safrol,Beta-lactamase,499,2478,,0.881018,0.744
199,MOL000199,Safrol,Leukotriene A-4 hydrolase,521,3060,,0.855224,0.702
199,MOL000199,Safrol,Amine oxidase [flavin-containing] B,565,3939,,0.940679,0.772
199,MOL000199,Safrol,Amine oxidase [flavin-containing] A,566,3941,,0.948371,0.702
199,MOL000199,Safrol,Alpha-2B adrenergic receptor,214,629,,0.9165,0.7
199,MOL000199,Safrol,Alpha-1D adrenergic receptor,272,789,,0.8207,0.702
199,MOL000199,Safrol,Cell division protein kinase 2,482,2240,,0.84493,0.708
199,MOL000199,Safrol,Chymotrypsinogen B,1696,6011,,0.84706,0.702
199,MOL000199,Safrol,Lysozyme,1172,2300,,0.845972,0.7
202,MOL000202,Moslene,Prostaglandin G/H synthase 2,94,290,,0.83289,0.712
202,MOL000202,Moslene,Acetylcholinesterase,165,474,,0.90122,0.73
202,MOL000202,Moslene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.95434,0.704
202,MOL000202,Moslene,Dipeptidyl peptidase IV,332,952,,0.96453,0.724
202,MOL000202,Moslene,Alcohol dehydrogenase 1C,727,517,,0.80102,0.738
202,MOL000202,Moslene,Cytochrome P450-cam,1143,2298,,0.85788,0.738
202,MOL000202,Moslene,Alcohol dehydrogenase 1A,729,251,,0.813119,0.7
202,MOL000202,Moslene,Alcohol dehydrogenase 1B,726,444,,0.8008,0.704
2029,MOL002029,()-Cuparene,Muscarinic acetylcholine receptor M3,16,51,,0.931709,0.748
2029,MOL002029,()-Cuparene,Thrombin,17,54,,0.872324,0.766
2029,MOL002029,()-Cuparene,Muscarinic acetylcholine receptor M1,38,103,,0.932176,0.744
2029,MOL002029,()-Cuparene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.964194,0.736
2029,MOL002029,()-Cuparene,Acetylcholinesterase,165,474,,0.863858,0.756
2029,MOL002029,()-Cuparene,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.954711,0.702
2029,MOL002029,()-Cuparene,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.941034,0.718
2029,MOL002029,()-Cuparene,Muscarinic acetylcholine receptor M2,210,617,,0.946158,0.738
2029,MOL002029,()-Cuparene,Alpha-1B adrenergic receptor,216,632,,0.834419,0.714
2029,MOL002029,()-Cuparene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.953193,0.76
2029,MOL002029,()-Cuparene,Dipeptidyl peptidase IV,332,952,,0.91334,0.756
2029,MOL002029,()-Cuparene,Glutamate receptor 2,3216,921,,0.921286,0.72
2029,MOL002029,()-Cuparene,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.931051,0.722
2029,MOL002029,()-Cuparene,Prostaglandin G/H synthase 1,6,20,,0.817048,0.744
2029,MOL002029,()-Cuparene,Dopamine D1 receptor,7,23,,0.876459,0.712
2029,MOL002029,()-Cuparene,Sodium channel protein type 5 subunit alpha,70,220,,0.849319,0.722
2029,MOL002029,()-Cuparene,Prostaglandin G/H synthase 2,94,290,,0.831086,0.784
2029,MOL002029,()-Cuparene,Retinoic acid receptor RXR-alpha,158,459,,0.881654,0.716
2029,MOL002029,()-Cuparene,Sodium-dependent noradrenaline transporter,186,540,,0.925393,0.758
2029,MOL002029,()-Cuparene,Alpha-1A adrenergic receptor,191,556,,0.910746,0.734
2029,MOL002029,()-Cuparene,Sodium-dependent dopamine transporter,239,713,,0.921872,0.734
2029,MOL002029,()-Cuparene,Beta-2 adrenergic receptor,261,766,,0.92507,0.716
2029,MOL002029,()-Cuparene,Sodium-dependent serotonin transporter,290,824,,0.943903,0.728
2029,MOL002029,()-Cuparene,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.89232,0.7
2029,MOL002029,()-Cuparene,Alpha-1D adrenergic receptor,272,789,,0.85302,0.702
2029,MOL002029,()-Cuparene,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.83546,0.7
2029,MOL002029,()-Cuparene,Estrogen receptor,46,136,,0.80046,0.738
2029,MOL002029,()-Cuparene,Alpha-2A adrenergic receptor,105,318,,0.86605,0.702
2033,MOL002033,cis-Thujopsene,Muscarinic acetylcholine receptor M3,16,51,,0.950012,0.71
2033,MOL002033,cis-Thujopsene,Muscarinic acetylcholine receptor M2,210,617,,0.912168,0.712
206,MOL000206,isoeugenol,Prostaglandin G/H synthase 1,6,20,,0.868915,0.754
206,MOL000206,isoeugenol,Muscarinic acetylcholine receptor M3,16,51,,0.807226,0.742
206,MOL000206,isoeugenol,Muscarinic acetylcholine receptor M1,38,103,,0.886846,0.746
206,MOL000206,isoeugenol,Beta-1 adrenergic receptor,63,193,,0.870239,0.724
206,MOL000206,isoeugenol,Prostaglandin G/H synthase 2,94,290,,0.875638,0.818
206,MOL000206,isoeugenol,"Nitric-oxide synthase, endothelial",95,291,,0.841443,0.776
206,MOL000206,isoeugenol,Alpha-2A adrenergic receptor,105,318,,0.922498,0.71
206,MOL000206,isoeugenol,Alpha-2C adrenergic receptor,126,378,,0.882116,0.752
206,MOL000206,isoeugenol,Sodium-dependent noradrenaline transporter,186,540,,0.916677,0.72
206,MOL000206,isoeugenol,Alpha-1A adrenergic receptor,191,556,,0.906645,0.752
206,MOL000206,isoeugenol,Alpha-1B adrenergic receptor,216,632,,0.87846,0.718
206,MOL000206,isoeugenol,Sodium-dependent dopamine transporter,239,713,,0.914598,0.714
206,MOL000206,isoeugenol,Beta-2 adrenergic receptor,261,766,,0.883241,0.744
206,MOL000206,isoeugenol,Alpha-1D adrenergic receptor,272,789,,0.842293,0.708
206,MOL000206,isoeugenol,Amine oxidase [flavin-containing] B,565,3939,,0.914674,0.768
206,MOL000206,isoeugenol,Amine oxidase [flavin-containing] A,566,3941,,0.937564,0.724
206,MOL000206,isoeugenol,Lysozyme,1172,2300,,0.820876,0.708
206,MOL000206,isoeugenol,Muscarinic acetylcholine receptor M2,210,617,,0.91436,0.712
206,MOL000206,isoeugenol,Leukotriene A-4 hydrolase,521,3060,,0.8287,0.702
206,MOL000206,isoeugenol,Transcription factor p65,4565,h001,validated,,
206,MOL000206,isoeugenol,Interleukin-2,3978,1575,validated,,
206,MOL000206,isoeugenol,"Nuclear factor of activated T-cells, cytoplasmic 3",4400,h001,validated,,
2098,MOL002098,3-Butylidene-7-hydroxyphthalide,Prostaglandin G/H synthase 1,6,20,,0.88192,0.79
2098,MOL002098,3-Butylidene-7-hydroxyphthalide,Muscarinic acetylcholine receptor M1,38,103,,0.84921,0.748
2098,MOL002098,3-Butylidene-7-hydroxyphthalide,Prostaglandin G/H synthase 2,94,290,,0.90267,0.848
2098,MOL002098,3-Butylidene-7-hydroxyphthalide,Sodium-dependent noradrenaline transporter,186,540,,0.83876,0.722
2098,MOL002098,3-Butylidene-7-hydroxyphthalide,Alpha-2B adrenergic receptor,214,629,,0.85432,0.708
2098,MOL002098,3-Butylidene-7-hydroxyphthalide,Beta-2 adrenergic receptor,261,766,,0.86064,0.734
2098,MOL002098,3-Butylidene-7-hydroxyphthalide,Sodium-dependent serotonin transporter,290,824,,0.84544,0.724
2098,MOL002098,3-Butylidene-7-hydroxyphthalide,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.82842,0.756
2098,MOL002098,3-Butylidene-7-hydroxyphthalide,Amine oxidase [flavin-containing] B,565,3939,,0.8605,0.744
2098,MOL002098,3-Butylidene-7-hydroxyphthalide,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.86057,0.716
2102,MOL002102,Levistolid A,Progesterone receptor,209,614,,0.860522,0.71
2102,MOL002102,Levistolid A,Glucocorticoid receptor,308,871,,0.877748,0.722
2102,MOL002102,Levistolid A,Nuclear receptor coactivator 2,3276,6241,,0.80115,0.738
2102,MOL002102,Levistolid A,Nuclear receptor coactivator 1,3279,6228,,0.874091,0.704
2111,MOL002111,BdPh,Prostaglandin G/H synthase 1,6,20,,0.87744,0.79
2111,MOL002111,BdPh,Muscarinic acetylcholine receptor M3,16,51,,0.85041,0.764
2111,MOL002111,BdPh,Muscarinic acetylcholine receptor M1,38,103,,0.90673,0.754
2111,MOL002111,BdPh,Beta-1 adrenergic receptor,63,193,,0.85427,0.73
2111,MOL002111,BdPh,Sodium channel protein type 5 subunit alpha,70,220,,0.86567,0.756
2111,MOL002111,BdPh,Prostaglandin G/H synthase 2,94,290,,0.89031,0.846
2111,MOL002111,BdPh,Alpha-2A adrenergic receptor,105,318,,0.8495,0.722
2111,MOL002111,BdPh,Alpha-2C adrenergic receptor,126,378,,0.81599,0.762
2111,MOL002111,BdPh,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.8492,0.714
2111,MOL002111,BdPh,5-hydroxytryptamine 2A receptor,175,502,,0.82714,0.712
2111,MOL002111,BdPh,Sodium-dependent noradrenaline transporter,186,540,,0.88252,0.732
2111,MOL002111,BdPh,Alpha-1A adrenergic receptor,191,556,,0.81253,0.758
2111,MOL002111,BdPh,Muscarinic acetylcholine receptor M2,210,617,,0.88993,0.734
2111,MOL002111,BdPh,Alpha-2B adrenergic receptor,214,629,,0.91331,0.72
2111,MOL002111,BdPh,Alpha-1B adrenergic receptor,216,632,,0.82647,0.748
2111,MOL002111,BdPh,Sodium-dependent dopamine transporter,239,713,,0.83845,0.74
2111,MOL002111,BdPh,Beta-2 adrenergic receptor,261,766,,0.88823,0.746
2111,MOL002111,BdPh,Sodium-dependent serotonin transporter,290,824,,0.86977,0.732
2111,MOL002111,BdPh,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.83907,0.75
2111,MOL002111,BdPh,Amine oxidase [flavin-containing] B,565,3939,,0.84097,0.75
2111,MOL002111,BdPh,Amine oxidase [flavin-containing] A,566,3941,,0.82558,0.716
2111,MOL002111,BdPh,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.85045,0.742
2111,MOL002111,BdPh,Retinoic acid receptor RXR-alpha,158,459,,0.83332,0.7
2111,MOL002111,BdPh,cAMP-dependent protein kinase inhibitor alpha,3586,6264,,0.80496,0.742
2143,MOL002143,senkyunolide-C,Prostaglandin G/H synthase 1,6,20,,0.864963,0.786
2143,MOL002143,senkyunolide-C,Muscarinic acetylcholine receptor M1,38,103,,0.849736,0.752
2143,MOL002143,senkyunolide-C,Prostaglandin G/H synthase 2,94,290,,0.892247,0.834
2143,MOL002143,senkyunolide-C,Muscarinic acetylcholine receptor M2,210,617,,0.838689,0.704
2143,MOL002143,senkyunolide-C,Alpha-2B adrenergic receptor,214,629,,0.855477,0.706
2143,MOL002143,senkyunolide-C,Beta-2 adrenergic receptor,261,766,,0.854474,0.726
2143,MOL002143,senkyunolide-C,Sodium-dependent serotonin transporter,290,824,,0.825186,0.718
2143,MOL002143,senkyunolide-C,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.820503,0.744
2143,MOL002143,senkyunolide-C,Amine oxidase [flavin-containing] B,565,3939,,0.848456,0.758
2143,MOL002143,senkyunolide-C,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.85995,0.728
2143,MOL002143,senkyunolide-C,cAMP-dependent protein kinase inhibitor alpha,3586,6264,,0.806031,0.73
2144,MOL002144,senkyunolide-D,Prostaglandin G/H synthase 2,94,290,,0.8665,0.806
2144,MOL002144,senkyunolide-D,"Nitric-oxide synthase, endothelial",95,291,,0.84051,0.756
2144,MOL002144,senkyunolide-D,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.9131,0.78
2144,MOL002144,senkyunolide-D,Glutamate receptor 2,3216,921,,0.82236,0.742
2144,MOL002144,senkyunolide-D,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.809,0.752
2145,MOL002145,senkyunolide-E,Prostaglandin G/H synthase 1,6,20,,0.846662,0.762
2145,MOL002145,senkyunolide-E,Muscarinic acetylcholine receptor M1,38,103,,0.867764,0.752
2145,MOL002145,senkyunolide-E,Sodium channel protein type 5 subunit alpha,70,220,,0.821127,0.742
2145,MOL002145,senkyunolide-E,Prostaglandin G/H synthase 2,94,290,,0.869724,0.832
2145,MOL002145,senkyunolide-E,Sodium-dependent noradrenaline transporter,186,540,,0.836978,0.71
2145,MOL002145,senkyunolide-E,Alpha-2B adrenergic receptor,214,629,,0.864552,0.708
2145,MOL002145,senkyunolide-E,Beta-2 adrenergic receptor,261,766,,0.844856,0.712
2145,MOL002145,senkyunolide-E,Sodium-dependent serotonin transporter,290,824,,0.820935,0.71
2145,MOL002145,senkyunolide-E,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.83928,0.74
2145,MOL002145,senkyunolide-E,Amine oxidase [flavin-containing] B,565,3939,,0.804714,0.738
2145,MOL002145,senkyunolide-E,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.86521,0.724
2184,MOL002184,"(6R)-6-butylcyclohepta-1,4-diene",Prostaglandin G/H synthase 2,94,290,,0.88935,0.704
2184,MOL002184,"(6R)-6-butylcyclohepta-1,4-diene",Alcohol dehydrogenase 1C,727,517,,0.825354,0.712
2201,MOL002201,cis-ligustilide,Prostaglandin G/H synthase 2,94,290,,0.82494,0.808
2201,MOL002201,cis-ligustilide,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.86631,0.744
23,MOL000023,Hemo-sol,Prostaglandin G/H synthase 2,94,290,,0.855504,0.702
23,MOL000023,Hemo-sol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.958822,0.702
23,MOL000023,Hemo-sol,Alcohol dehydrogenase 1B,726,444,,0.822685,0.712
23,MOL000023,Hemo-sol,Alcohol dehydrogenase 1C,727,517,,0.827646,0.748
23,MOL000023,Hemo-sol,Cytochrome P450-cam,1143,2298,,0.883042,0.716
23,MOL000023,Hemo-sol,Nuclear receptor coactivator 2,3276,6241,,0.916935,0.746
23,MOL000023,Hemo-sol,Nuclear receptor coactivator 1,3279,6228,,0.935823,0.724
23,MOL000023,Hemo-sol,Muscarinic acetylcholine receptor M2,210,617,,0.810245,0.716
23,MOL000023,Hemo-sol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.977326,0.7
23,MOL000023,Hemo-sol,Muscarinic acetylcholine receptor M1,38,103,,0.888524,0.704
23,MOL000023,Hemo-sol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.938253,0.734
23,MOL000023,Hemo-sol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.895451,0.72
23,MOL000023,Hemo-sol,Ig gamma-1 chain C region,1201,4785,,0.927388,0.716
23,MOL000023,Hemo-sol,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.906078,0.724
232,MOL000232,()-alpha-Terpineol,Muscarinic acetylcholine receptor M3,16,51,,0.910812,0.714
232,MOL000232,()-alpha-Terpineol,Muscarinic acetylcholine receptor M1,38,103,,0.936948,0.732
232,MOL000232,()-alpha-Terpineol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.958953,0.716
232,MOL000232,()-alpha-Terpineol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.944555,0.706
232,MOL000232,()-alpha-Terpineol,Sodium-dependent noradrenaline transporter,186,540,,0.909787,0.7
232,MOL000232,()-alpha-Terpineol,Alpha-1A adrenergic receptor,191,556,,0.804809,0.712
232,MOL000232,()-alpha-Terpineol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.913849,0.712
232,MOL000232,()-alpha-Terpineol,Muscarinic acetylcholine receptor M2,210,617,,0.949405,0.736
232,MOL000232,()-alpha-Terpineol,Alpha-1B adrenergic receptor,216,632,,0.863977,0.702
232,MOL000232,()-alpha-Terpineol,Sodium-dependent dopamine transporter,239,713,,0.81891,0.7
232,MOL000232,()-alpha-Terpineol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.902414,0.758
232,MOL000232,()-alpha-Terpineol,Ig gamma-1 chain C region,1201,4785,,0.915282,0.716
232,MOL000232,()-alpha-Terpineol,Amine oxidase [flavin-containing] B,565,3939,,0.827308,0.726
232,MOL000232,()-alpha-Terpineol,Amine oxidase [flavin-containing] A,566,3941,,0.814258,0.71
232,MOL000232,()-alpha-Terpineol,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.913727,0.708
232,MOL000232,()-alpha-Terpineol,Beta-1 adrenergic receptor,63,193,,0.817005,0.706
232,MOL000232,()-alpha-Terpineol,Retinoic acid receptor RXR-alpha,158,459,,0.808281,0.708
232,MOL000232,()-alpha-Terpineol,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.860157,0.714
232,MOL000232,()-alpha-Terpineol,5-hydroxytryptamine 2A receptor,175,502,,0.838153,0.704
232,MOL000232,()-alpha-Terpineol,Beta-2 adrenergic receptor,261,766,,0.871319,0.742
232,MOL000232,()-alpha-Terpineol,Sodium-dependent serotonin transporter,290,824,,0.85064,0.712
2480,MOL002480,Methylbutenol,Prostaglandin G/H synthase 1,6,20,,0.93487,0.746
2480,MOL002480,Methylbutenol,"4-aminobutyrate aminotransferase, mitochondrial",92,280,,0.91602,0.78
2480,MOL002480,Methylbutenol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.8231,0.706
2480,MOL002480,Methylbutenol,Glycine receptor alpha-1 chain,169,482,,0.93344,0.778
2480,MOL002480,Methylbutenol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.8477,0.77
2480,MOL002480,Methylbutenol,Cathepsin D,363,1243,,0.92236,0.726
2480,MOL002480,Methylbutenol,Neutrophil collagenase,468,2154,,0.82254,0.72
2480,MOL002480,Methylbutenol,Cholinesterase,559,3923,,0.96046,0.772
2480,MOL002480,Methylbutenol,Xanthine dehydrogenase/oxidase,568,3947,,0.90516,0.712
2480,MOL002480,Methylbutenol,Elastase 1,698,6260,,0.94463,0.706
2480,MOL002480,Methylbutenol,Alcohol dehydrogenase 1B,726,444,,0.83812,0.784
2480,MOL002480,Methylbutenol,Alcohol dehydrogenase 1C,727,517,,0.88318,0.818
2480,MOL002480,Methylbutenol,Catalase,735,2230,,0.86584,0.7
2480,MOL002480,Methylbutenol,Sigma factor sigB regulation protein rsbQ,1040,3490,,0.90141,0.702
2480,MOL002480,Methylbutenol,Cytochrome P450-cam,1143,2298,,0.88621,0.778
2480,MOL002480,Methylbutenol,Aspartate aminotransferase,1161,2249,,0.91092,0.702
2480,MOL002480,Methylbutenol,Ferrichrome-iron receptor,1306,2427,,0.96447,0.736
2480,MOL002480,Methylbutenol,Histidinol dehydrogenase,1309,3191,,0.91694,0.75
2480,MOL002480,Methylbutenol,Formate acetyltransferase 1,1353,3178,,0.85033,0.706
2480,MOL002480,Methylbutenol,Alanine racemase,1591,2453,,0.92162,0.724
2480,MOL002480,Methylbutenol,Gag-Pol polyprotein,1620,2237,,0.9164,0.758
2480,MOL002480,Methylbutenol,Monomeric sarcosine oxidase,1940,2380,,0.88652,0.71
2480,MOL002480,Methylbutenol,Bacillolysin,1961,2457,,0.91131,0.764
2480,MOL002480,Methylbutenol,Haloalkane dehalogenase,2020,2281,,0.9221,0.752
2480,MOL002480,Methylbutenol,Gamma-aminobutyraldehyde dehydrogenase,2155,2881,,0.85407,0.708
2480,MOL002480,Methylbutenol,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase",2230,4674,,0.94766,0.738
