molecule_ID,MOL_ID,file_ID,molecule_name,ob,mw,alogp,caco2,bbb,halflife,hdon,hacc,dl,FASA
430,MOL000430,fyp_hq_Molecule271.mol2,betaine,40.9222967166,117.170,-2.043,-0.77148,-1.31095,10.7755,0,2,0.012606,0.079675175
4498,MOL004498,lbh_zm_Molecule2.mol2,12-O-Nicotinoylisolineolone,20.7042736914,469.630,1.316,-0.53556,-1.18582,,3,7,0.83406,0.30531505
415,MOL000415,fyp_hq_Molecule246.mol2,rutin,3.20153312753,610.570,-1.446,-1.92581,-2.75317,,10,16,0.68283,0
4708,MOL004708,lh_ch_Molecule3034.mol2,δ-cadinol,14.0261991207,222.410,3.779,1.33255,1.44796,,1,1,0.093113,0.23351713
476,MOL000476,fyp_jxt_Molecule311.mol2,Physcion,22.2864040518,284.280,2.743,0.52191,-0.40229,,2,5,0.26659,0
4766,MOL004766,lh_dh_Molecule302.mol2,Stearyl chloride,17.7374016335,289,8.561,1.80618,1.67408,,0,0,0.108,0.2181018
514,MOL000514,fyp_llt_Molecule89.mol2,Nonacosane,8.12409512659,408.890,13.601,1.92388,1.54024,,0,0,0.39372,0.16438922
5224,MOL005224,lh_qjz_Molecule866.mol2,TETRATETRACONTANE,7.81769998919,619.340,20.444,2.03890,1.21578,,0,0,0.24686,0.1567999
530,MOL000530,fyp_lst_Molecule507.mol2,Lupeol acetate,9.10326111348,468.840,7.782,1.42960,1.18937,,0,2,0.7633,0.24016391
5406,MOL005406,lh_sfs_Molecule1122.mol2,atropine,45.9705817808,289.410,1.721,0.42984,0.01478,2.747399,1,4,0.19328,0.28150576
5438,MOL005438,lh_sy_Molecule3099.mol2,campesterol,37.5768178856,400.760,7.628,1.34459,0.94546,4.832037,1,1,0.71488,0.22386885
5439,MOL005439,lh_sy_Molecule3100.mol2,Ostreasterol,13.6153873098,398.740,7.432,1.31409,0.87652,,1,1,0.72038,0.23951633
5479,MOL005479,lh_szy_Molecule2552.mol2,pentatriacont-17-ene,13.1862103668,491.050,15.894,2.01010,1.58452,,0,0,0.43259,0.16355488
5521,MOL005521,lh_szy_Molecule2620.mol2,phytane,13.8630886366,282.620,8.678,1.81414,1.82656,,0,0,0.10838,0.20493408
5528,MOL005528,lh_szy_Molecule2642.mol2,"2,6,10,14-tetramethylpentadecane",3.60206876976,268.590,8.222,1.84952,1.96115,,0,0,0.091543,0.20063385
5960,MOL005960,lmm_hp_Molecule043.mol2,9-Octadecyne,10.70089247,250.520,8.261,1.96954,1.66624,,0,0,0.092219,0.17198165
5961,MOL005961,lmm_hp_Molecule044.mol2,"10,13-Octadecadienoic acid, methyl ester",41.9343581437,294.530,6.642,1.45724,1.05239,5.783937,0,2,0.16825,0.20416802
615,MOL000615,fyp_pl_Molecule258.mol2,delta-amorphene,17.9460965531,204.390,4.940,1.85086,1.99416,,0,0,0.077173,0.24496336
6209,MOL006209,lmm_zs_Molecule029.mol2,cyanin,47.4209226916,411.660,7.077,1.78221,0.99102,2.723773,0,1,0.75918,0.27626067
628,MOL000628,fyp_qft_Molecule128.mol2,darutoside,21.3181738714,574.930,5.893,-0.26116,-0.95742,,4,6,0.63003,0.22042845
676,MOL000676,fyp_qjb_Molecule295.mol2,DBP,64.5416405,278.380,4.198,0.8008,0.55504,5.40558,0,4,0.13409,0.34491694
69,MOL000069,fyp_bz_Molecule59.mol2,palmitic acid,19.2965647018,256.480,6.368,1.09151,0.99862,,1,2,0.098573,0
720,MOL000720,fyp_sjs_Molecule565.mol2,Safranal,39.5576059538,150.240,2.364,1.38683,1.74361,11.7418,0,1,0.035053,0.32001626
7449,MOL007449,lxx_sfj_Molecule148.mol2,24-methylidenelophenol,44.1926454523,412.770,7.751,1.40625,1.00160,5.103543,1,1,0.7533,0.24066044
749,MOL000749,fyp_tswlx_Molecule582.mol2,Linoleic,41.9044360216,280.500,6.391,1.23023,0.80752,5.265186,1,2,0.14468,0.22779475
767,MOL000767,fyp_xm_Molecule125.mol2,Dotriacontanol,10.2451896007,466.980,13.744,1.47910,0.43872,,1,1,0.45938,0.15017739
7946,MOL007946,rjl_mth_Molecule386.mol2,19435-97-3,33.0407578425,222.410,3.779,1.32463,1.37484,7.341451,1,1,0.093097,0.2525405
8159,MOL008159,twy_bzy_Molecule31.mol2,TRIACONTANE,8.09049325215,422.920,14.058,1.91383,1.46229,,0,0,0.41499,0.16305995
8172,MOL008172,twy_cs_Molecule29.mol2,daucosterol,3.65151425159,576.950,6.337,-0.11795,-0.73349,,4,6,0.6265,0.21327773
8173,MOL008173,twy_cs_Molecule29_qt.mol2,daucosterol_qt,36.9139058327,414.790,8.084,1.33489,0.85459,5.597671,1,1,0.75316,0.22539645
8400,MOL008400,twy_dsh_Molecule47.mol2,glycitein,50.4789136567,284.280,2.316,0.56176,-0.28745,16.320275,2,5,0.23826,0.30143285
864,MOL000864,hc_cwz_Molecule11.mol2,MYS,13.9810567968,212.470,7.215,1.80931,1.91696,,0,0,0.04922,0.14599366
865,MOL000865,hc_cwz_Molecule12.mol2,hexadecane,12.3160090682,226.500,7.671,1.80766,1.85198,,0,0,0.060928,0.14288144
867,MOL000867,hc_cwz_Molecule14.mol2,Heptadekan,8.64247237445,240.530,8.127,1.83578,1.86559,,0,0,0.074658,0.14006476
868,MOL000868,hc_cwz_Molecule15.mol2,LFA,8.46051890045,282.620,9.496,1.83400,1.80067,,0,0,0.12999,0.13301942
869,MOL000869,hc_cwz_Molecule16.mol2,Henicosane,8.41290529418,296.650,9.952,1.83706,1.80072,,0,0,0.15364,0.13104579
10234,MOL010234,wy_sj_Molecule582.mol2,delta-Carotene,31.8009431171,536.960,12.185,2.32916,1.42231,2.616793,0,0,0.54639,0.35115972
874,MOL000874,hc_cwz_Molecule26.mol2,paeonol,28.7872381084,166.190,1.286,0.92853,0.84490,,1,3,0.039185,0.31993994
875,MOL000875,hc_cwz_Molecule28.mol2,Cedrol,16.2345404652,222.410,3.157,1.35496,1.45926,,1,1,0.12172,0.23925617
878,MOL000878,hc_cwz_Molecule30.mol2,Farnesylacetone,37.8416443732,262.480,5.446,1.60901,1.55598,5.217723,0,1,0.10214,0.29144299
879,MOL000879,hc_cwz_Molecule31.mol2,methyl palmitate,18.08756063,270.510,6.619,1.36631,1.18158,,0,2,0.11594,0.13916868
880,MOL000880,hc_cwz_Molecule32.mol2,Tricosane,8.33047950016,324.710,10.864,1.84718,1.67990,,0,0,0.2088,0.12764619
886,MOL000886,hc_cwz_Molecule9.mol2,tetradecane,15.9422641225,198.440,6.758,1.78783,1.78297,,0,0,0.039319,0.14841554
953,MOL000953,hc_jh_Molecule21.mol2,CLR,37.8738975447,386.730,7.376,1.43101,1.12678,4.518834,1,1,0.67677,0.19867201
9544,MOL009544,wy_bjt_Molecule322.mol2,Hypogaeic acid,35.7758532147,254.460,5.923,1.10163,0.82865,5.280971,1,2,0.099636,0.22537611
9601,MOL009601,wy_gqz_Molecule541.mol2,11-DECYLDOCOSANE,9.27154264041,450.980,14.766,1.93538,1.61321,,0,0,0.4015,0.15300575
9602,MOL009602,wy_gqz_Molecule543.mol2,12-decylheneicosane,9.32577643527,436.950,14.309,1.94904,1.72216,,0,0,0.37206,0.14263546
9603,MOL009603,wy_gqz_Molecule544.mol2,"13,17,21-trimethyltritriacontane",10.9237059233,507.100,16.182,1.92288,1.54803,,0,0,0.5253,0.16843303
9604,MOL009604,wy_gqz_Molecule546.mol2,14b-pregnane,34.7792329915,288.570,6.535,1.79765,1.94933,4.570567,0,0,0.33723,0.19898032
9605,MOL009605,wy_gqz_Molecule550.mol2,"1,2,3,4,5-Pentamethylcyclopentadiene",48.6900252763,136.260,3.429,1.88720,2.09147,11.7181,0,0,0.026351,0.30457145
