molecule_ID,MOL_ID,file_ID,molecule_name,ob,mw,alogp,caco2,bbb,halflife,hdon,hacc,dl,FASA,herb_cn,herb_pinyin
9675,MOL009675,wy_gqz_Molecule705.mol2,Ethyl anisate,55.90362885,180.220,2.018,1.05931,1.0577,2.521732,0,3,0.043943,0.32281736,枸杞子,Gouqizi
9676,MOL009676,wy_gqz_Molecule707.mol2,DGN,87.9002276822,146.170,-1.526,-0.96166,-1.47273,11.344704,5,5,0.020527,0.35400537,枸杞子,Gouqizi
9677,MOL009677,wy_gqz_Molecule710.mol2,lanost-8-en-3beta-ol,34.22630373,428.820,8.370,1.48075,1.24532,5.47725,1,1,0.74036,0.21606757,枸杞子,Gouqizi
9678,MOL009678,wy_gqz_Molecule711.mol2,lanost-8-enol,34.2263037274,428.820,8.370,1.37090,1.11770,6.413942,1,1,0.74167,0.22185917,枸杞子,Gouqizi
9679,MOL009679,wy_gqz_Molecule713.mol2,lathosterol,13.7762177906,386.730,7.376,1.33504,0.96619,,1,1,0.67698,0.20477904,枸杞子,Gouqizi
9680,MOL009680,wy_gqz_Molecule715.mol2,mutatoxanthin,5.71006431598,570.930,8.097,0.71555,-0.82501,,2,3,0.58747,0.31205708,枸杞子,Gouqizi
9681,MOL009681,wy_gqz_Molecule723.mol2,Obtusifoliol,42.5520022229,426.800,8.152,1.46931,1.25222,5.91285,1,1,0.7565,0.23843822,枸杞子,Gouqizi
9682,MOL009682,wy_gqz_Molecule724.mol2,"octahydro-4,4,8,8-tetramethyl-4a,7-methano-4aH-naphth[1,8a-b]oxirene",15.7579602274,220.390,3.181,1.58454,1.87924,,0,1,0.15862,0.23555982,枸杞子,Gouqizi
9683,MOL009683,wy_gqz_Molecule725.mol2,p-Nitrobenzoic acid octadecyl ester,4.68773442987,419.670,9.295,1.04539,0.60662,,0,4,0.52947,0.042530831,枸杞子,Gouqizi
8739,MOL008739,twy_lj_Molecule363.mol2,Solavetivone,36.73245879,218.370,3.612,1.3702,1.45215,6.259104,0,1,0.086748,0.33411545,枸杞子,Gouqizi
9685,MOL009685,wy_gqz_Molecule736.mol2,"trans,trans-1,6-dimethyl-spiro-[4,5]-decane",53.3801758319,166.340,4.240,1.81109,2.12061,11.4622,0,0,0.047646,0.19942985,枸杞子,Gouqizi
971,MOL000971,hc_jh_Molecule55.mol2,Ethylpalmitate,18.986722368,284.540,6.967,1.41208,1.14897,,0,2,0.13539,0.16174141,枸杞子,Gouqizi
98,MOL000098,fyp_cg_Molecule36_qt.mol2,quercetin,46.4333481195,302.250,1.504,0.04842,-0.76890,14.400548,5,7,0.27525,0.38453352,枸杞子,Gouqizi
983,MOL000983,hc_my_Molecule120.mol2,n-Triacontanol,10.4599594281,438.920,12.832,1.53065,0.79045,,1,1,0.45146,0.13289769,枸杞子,Gouqizi
10284,MOL010284,wy_ss_Molecule740.mol2,"(2S,3R,4S,5R)-hexane-2,3,4,5-tetrol",46.3809884626,150.200,-1.164,-0.79814,-2.59605,11.312092,4,4,0.020756,0.27597123,桑葚,Sangshen
10285,MOL010285,wy_ss_Molecule742.mol2,1-Ethyl-2-propylcyclohexane,42.9220049202,154.330,4.609,1.79830,2.12380,3.554832,0,0,0.026408,0.19939354,桑葚,Sangshen
10286,MOL010286,wy_ss_Molecule744.mol2,IEA,39.7914715204,161.220,1.840,1.01881,0.73531,-1.161772,2,1,0.047648,0.20406476,桑葚,Sangshen
10287,MOL010287,wy_ss_Molecule746.mol2,WLN: T6NJ BG CQ,67.5740579635,129.550,1.286,1.04370,1.05153,12.1707,1,2,0.015556,0.51491362,桑葚,Sangshen
10288,MOL010288,wy_ss_Molecule749.mol2,"3,5-Dimethylcyclopentene",44.2211466905,96.190,2.340,1.80724,2.25881,11.3045,0,0,0.0098112,0.26677251,桑葚,Sangshen
10289,MOL010289,wy_ss_Molecule750.mol2,3-Allylbenzothiazoliumbromide,95.3081412966,176.280,2.633,1.70586,1.68661,6.858212,0,0,0.045379,0.20425071,桑葚,Sangshen
10290,MOL010290,wy_ss_Molecule751.mol2,3-Aminoacrylonitrile,47.1639315071,68.090,-0.768,0.98113,0.85236,12.3181,2,2,0.0025332,0.35380623,桑葚,Sangshen
10291,MOL010291,wy_ss_Molecule752.mol2,3-benzofuranylmethanol,29.4645627087,148.170,1.529,0.95568,0.78782,,1,2,0.040897,0.25199294,桑葚,Sangshen
10292,MOL010292,wy_ss_Molecule753.mol2,3-Hydroxybenzylhydrazine,41.4352534817,138.190,0.403,0.29364,-0.18412,4.45394,4,3,0.023746,0.33558354,桑葚,Sangshen
10293,MOL010293,wy_ss_Molecule755.mol2,Methionol,67.2945665278,106.210,0.318,0.83372,0.87204,11.468,1,1,0.0033579,0.31323272,桑葚,Sangshen
10294,MOL010294,wy_ss_Molecule756.mol2,4-(3-hydroxypropyl)phenol,23.949695715,152.210,1.736,0.70291,0.38545,,2,2,0.029261,0.31921288,桑葚,Sangshen
10295,MOL010295,wy_ss_Molecule757.mol2,q-Lure,17.01022272,206.260,1.679,0.63865,0.22136,,0,3,0.064796,0.37754038,桑葚,Sangshen
10296,MOL010296,wy_ss_Molecule759.mol2,"4-(2,6,6-Trimethyl-1-cyclohexenl-yl)-3-buten-2-ol",20.6671218496,222.360,2.815,0.76743,0.41606,,1,2,0.075001,0.28813678,桑葚,Sangshen
10297,MOL010297,wy_ss_Molecule760.mol2,4-Ethyloctane,16.0394694984,142.320,4.729,1.79874,2.10821,,0,0,0.013861,0.20720519,桑葚,Sangshen
10298,MOL010298,wy_ss_Molecule761.mol2,"(2R)-4-methoxy-2,5-dimethylfuran-3-one",51.1599368819,142.170,-0.067,0.95128,0.95417,11.438892,0,3,0.026434,0.28940022,桑葚,Sangshen
10299,MOL010299,wy_ss_Molecule763.mol2,Metacyl,72.4803029637,126.130,-0.498,0.18893,-0.05051,11.6418,2,4,0.02143,0.35981625,桑葚,Sangshen
10300,MOL010300,wy_ss_Molecule770.mol2,dIDP,41.0780671019,446.740,9.264,0.91140,0.26334,1.961793,0,4,0.56954,0.28196535,桑葚,Sangshen
10301,MOL010301,wy_ss_Molecule795.mol2,PTY,19.4177989441,734.180,12.683,-0.10903,-1.71032,,3,9,0.29644,0.18441932,桑葚,Sangshen
10302,MOL010302,wy_ss_Molecule815.mol2,"1',3'-Bis(1,2-diacyl-sn-glycero-3-phospho)-sn-glycerol",12.8958508038,1466.330,27.244,-1.10351,-3.37289,,3,17,0.033947,0.18480535,桑葚,Sangshen
10303,MOL010303,wy_ss_Molecule817.mol2,"(2E,4E)-5-chloro-4-methylhepta-2,4-diene",47.9589868606,144.660,3.356,1.87489,2.08961,11.380684,0,0,0.012124,0.40371928,桑葚,Sangshen
10304,MOL010304,wy_ss_Molecule818.mol2,Hydroxymethyl 2-hydroxy-2-methylpropionate,23.0340338115,148.180,-0.394,-0.40445,-1.52313,,2,4,0.022158,0.32413262,桑葚,Sangshen
10305,MOL010305,wy_ss_Molecule822.mol2,2-ethoxy-6-(methoxymethyl)phenol,31.233452992,182.240,1.699,1.05623,0.83042,2.389324,1,3,0.044396,0.23179506,桑葚,Sangshen
10306,MOL010306,wy_ss_Molecule824.mol2,Butyl acrylate,57.324463651,128.190,2.047,1.13567,1.36284,5.91657,0,2,0.01228,0.28676006,桑葚,Sangshen
10307,MOL010307,wy_ss_Molecule826.mol2,Methylmethoxyamine,22.0272357537,61.100,-0.370,0.79753,0.55108,,1,2,0.0011097,0.069899432,桑葚,Sangshen
10308,MOL010308,wy_ss_Molecule827.mol2,"p-Menthane, trans",40.3041716723,140.300,3.949,1.77865,2.10611,10.428,0,0,0.021862,0.19948255,桑葚,Sangshen
1099,MOL001099,hc_my_Molecule252.mol2,p-xylene,48.7427468746,106.180,2.802,1.82964,2.06351,11.705484,0,0,0.014017,0.38821682,桑葚,Sangshen
1109,MOL001109,hc_my_Molecule266.mol2,β-thujene,46.4419022461,136.260,2.678,1.81637,2.18880,11.528884,0,0,0.043485,0.28889731,桑葚,Sangshen
122,MOL000122,fyp_cg_Molecule63.mol2,"1,8-cineole",39.7292164619,154.280,2.148,1.57306,2.06035,11.2921,0,1,0.049041,0.24210331,桑葚,Sangshen
1229,MOL001229,hc_rx_Molecule128.mol2,cis-resveratrol,41.12728115,228.260,3.014,0.75116,0.11946,6.312336,3,3,0.10908,0.4346016,桑葚,Sangshen
123,MOL000123,fyp_cg_Molecule64.mol2,geraniol,23.9348108651,154.280,2.934,1.19222,1.14081,,1,1,0.020271,0.27352819,桑葚,Sangshen
125,MOL000125,fyp_cg_Molecule66.mol2,(-)-alpha-Pinene,46.2498150113,136.260,2.873,1.84526,2.29870,11.4218,0,0,0.052565,0.24731636,桑葚,Sangshen
130,MOL000130,fyp_cg_Molecule72.mol2,CAM,67.1738128547,152.260,1.936,1.29116,1.70855,11.3381,0,1,0.053027,0.27158174,桑葚,Sangshen
131,MOL000131,fyp_cg_Molecule73.mol2,EIC,41.9044360216,280.500,6.391,1.16206,0.90315,7.497042,1,2,0.14347,0.25038776,桑葚,Sangshen
1335,MOL001335,hc_tr_Molecule30_qt.mol2,WLN: Q1R,58.6759324599,108.150,1.226,1.08484,1.27477,11.8666,1,1,0.013827,0.38123399,桑葚,Sangshen
1393,MOL001393,hc_xhh_Molecule34.mol2,myristic acid,21.1811726395,228.420,5.455,1.07113,0.99179,,1,2,0.066784,0.18521617,桑葚,Sangshen
1402,MOL001402,hc_xhh_Molecule50.mol2,Octacosane,8.146611389,394.860,13.145,1.91221,1.45871,,0,0,0.36732,0.12067759,桑葚,Sangshen
1456,MOL001456,hcx_bqc_Molecule11.mol2,citric acid,56.2198910964,192.140,-1.395,-1.10696,-1.37769,11.4554,4,7,0.047066,0.42949119,桑葚,Sangshen
1468,MOL001468,hcx_bqc_Molecule23.mol2,MLT,59.6169837991,134.100,-0.955,-0.86983,-1.39591,11.4047,3,5,0.017766,0.41343823,桑葚,Sangshen
1619,MOL001619,lbh_bb_Molecule93.mol2,UPL,8.52049841508,268.590,9.039,1.83329,1.69808,,0,0,0.10901,0.15663439,桑葚,Sangshen
1640,MOL001640,lbh_bd_Molecule27.mol2,NON,26.7380665564,172.300,3.630,0.96120,1.05836,,1,2,0.027306,0.21996266,桑葚,Sangshen
1732,MOL001732,lbh_blg_Molecule109.mol2,IFP,72.8735623353,92.110,-1.408,-0.97410,-2.62630,11.4536,3,3,0.0053814,0.19646987,桑葚,Sangshen
1859,MOL001859,lbh_bm_Molecule23.mol2,FMT,33.2552333807,46.030,-0.277,0.20730,0.52967,12.6762,1,2,0.00063312,0.39082897,桑葚,Sangshen
1880,MOL001880,lbh_bmg_Molecule29.mol2,OXL,29.6783669335,90.040,-0.480,-0.64165,-0.87119,,2,4,0.0071888,0.52394098,桑葚,Sangshen
1886,MOL001886,lbh_bmg_Molecule8.mol2,Tar,66.3758353827,150.100,-1.501,-1.95083,-4.59001,11.6807,4,6,0.024845,0.44233403,桑葚,Sangshen
1893,MOL001893,lbh_bs_Molecule2.mol2,BU3,34.87385841,90.140,-0.142,0.19208,-0.00943,11.2522,2,2,0.0056516,0.27805096,桑葚,Sangshen
198,MOL000198,fyp_dfp_Molecule13.mol2,(R)-linalool,39.804300843,154.280,2.735,1.32771,1.36071,6.47726,1,1,0.022686,0.31705615,桑葚,Sangshen
2,MOL000002,fyp_bdh_Molecule1.mol2,cyanidol,1.3646428372,287.260,1.666,0.16978,-0.51200,,5,6,0.24431,0.34187388,桑葚,Sangshen
2008,MOL002008,lbh_cby_Molecule14_qt.mol2,myricetin,13.7483316486,318.250,1.236,-0.15458,-1.00744,,6,8,0.31057,0.40353796,桑葚,Sangshen
2031,MOL002031,lbh_cby_Molecule54.mol2,toluene,42.5804257975,92.150,2.316,1.86083,2.11981,11.9524,0,0,0.00997,0.42216787,桑葚,Sangshen
2229,MOL002229,lbh_dgp_Molecule9.mol2,HEPTACOSANE,8.18071004667,380.830,12.689,1.87942,1.80044,,0,0,0.36155,0.18412304,桑葚,Sangshen
2372,MOL002372,lbh_fxy_Molecule30.mol2,"(6Z,10E,14E,18E)-2,6,10,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaene",33.5459426365,410.800,11.331,2.07256,1.76597,3.149533,0,0,0.42436,0.26638508,桑葚,Sangshen
2376,MOL002376,lbh_fxy_Molecule39.mol2,PENTACOSANE,8.24935512745,352.770,11.777,1.89549,1.84953,,0,0,0.27262,0.14220996,桑葚,Sangshen
2647,MOL002647,lbh_hb_Molecule22_qt.mol2,Vanillyl alcohol,14.9792476166,154.180,0.942,0.55481,0.23588,,2,3,0.031871,0.24880153,桑葚,Sangshen
2650,MOL002650,lbh_hb_Molecule25_qt.mol2,Coniferol,44.8848729275,180.220,1.410,0.54763,0.01823,2.706812,2,3,0.045844,0.31681895,桑葚,Sangshen
2678,MOL002678,lbh_hh_Molecule105.mol2,EB,49.383287725,106.180,2.772,1.83479,2.15401,11.7601,0,0,0.012997,0.38162845,桑葚,Sangshen
2850,MOL002850,lbh_hj_Molecule71.mol2,butylated hydroxytoluene,40.0202686811,220.390,4.850,1.75264,1.79758,10.359112,1,1,0.071985,0.29664239,桑葚,Sangshen
303,MOL000303,fyp_fl_Molecule184.mol2,caprylic acid,16.3979666948,144.240,2.718,0.90233,1.02128,,1,2,0.016205,0,桑葚,Sangshen
3050,MOL003050,lbh_jyh_Molecule185.mol2,nonanoic acid,40.5088579998,158.270,3.174,0.92061,1.08429,4.154232,1,2,0.021191,0.22880241,桑葚,Sangshen
346,MOL000346,fyp_hjs_Molecule445.mol2,succinic acid,29.62033732,118.100,-0.410,-0.44496,-0.70993,,2,4,0.012082,0.41501027,桑葚,Sangshen
3493,MOL003493,lbh_nstg_Molecule29.mol2,naphthalene,27.5543391769,128.180,2.738,1.87392,1.91589,,0,0,0.033012,0.48945796,桑葚,Sangshen
3505,MOL003505,lbh_qm_Molecule25.mol2,Panosorb,30.8191034056,112.140,1.338,0.79560,0.95152,11.5027,1,2,0.0096714,0.39372835,桑葚,Sangshen
3802,MOL003802,lbh_sl_Molecule2.mol2,(2R)-2-ethylhexan-1-ol,26.1174035766,130.260,2.659,1.21846,1.46171,,1,1,0.011366,0.17432268,桑葚,Sangshen
3877,MOL003877,lbh_sy_Molecule56.mol2,Fuseloel,65.6659149736,88.170,1.223,0.99612,1.17070,11.154,1,1,0.0041988,0.22207691,桑葚,Sangshen
432,MOL000432,fyp_hq_Molecule274.mol2,linolenic acid,45.0090659146,278.480,5.946,1.20965,0.83697,5.53627,1,2,0.14709,0,桑葚,Sangshen
4480,MOL004480,lbh_zl_Molecule36.mol2,acetic acid,47.865213456,60.060,-0.230,0.41751,0.72176,12.2064,1,2,0.0016949,0.29336038,桑葚,Sangshen
415,MOL000415,fyp_hq_Molecule246.mol2,rutin,3.20153312753,610.570,-1.446,-1.92581,-2.75317,,10,16,0.68283,0,桑葚,Sangshen
4729,MOL004729,lh_cs_Molecule609.mol2,NOJ,44.0382446694,163.200,-2.440,-1.19525,-3.32515,11.1184,5,5,0.034901,0.17913651,桑葚,Sangshen
5151,MOL005151,lh_nzz_Molecule2200.mol2,"[(3S)-3,7-dimethylocta-1,6-dien-3-yl] acetate",36.8434253536,196.320,3.115,1.39804,1.50876,5.500988,0,2,0.041586,0.27174911,桑葚,Sangshen
5224,MOL005224,lh_qjz_Molecule866.mol2,TETRATETRACONTANE,7.81769998919,619.340,20.444,2.03890,1.21578,,0,0,0.24686,0.1567999,桑葚,Sangshen
5472,MOL005472,lh_szy_Molecule2539.mol2,"1,2-Benzenedicarboxylicacid, mono(2-ethyl) hexylester",55.16962094,278.380,4.306,0.56604,0.35064,4.942792,1,4,0.13194,0.34948802,桑葚,Sangshen
602,MOL000602,fyp_pl_Molecule225.mol2,FUM,17.7374016335,116.080,-0.012,-0.59260,-0.98802,,2,4,0.012472,0.38855973,桑葚,Sangshen
6209,MOL006209,lmm_zs_Molecule029.mol2,cyanin,47.4209226916,411.660,7.077,1.78221,0.99102,2.723773,0,1,0.75918,0.27626067,桑葚,Sangshen
675,MOL000675,fyp_qjb_Molecule293.mol2,oleic acid,33.12836481,282.520,6.835,1.16896,0.77767,4.986206,1,2,0.14243,0.19616304,桑葚,Sangshen
676,MOL000676,fyp_qjb_Molecule295.mol2,DBP,64.5416405,278.380,4.198,0.8008,0.55504,5.40558,0,4,0.13409,0.34491694,桑葚,Sangshen
69,MOL000069,fyp_bz_Molecule59.mol2,palmitic acid,19.2965647018,256.480,6.368,1.09151,0.99862,,1,2,0.098573,0,桑葚,Sangshen
704,MOL000704,fyp_sjs_Molecule541.mol2,styrene,29.5454085688,104.160,2.382,1.84873,1.99732,,0,0,0.013312,0.49639058,桑葚,Sangshen
10175,MOL010175,wy_myc_Molecule402.mol2,Tannin,7.89423408073,1701.270,8.179,-6.10399,-7.28731,,25,46,0.033371,0.49063647,桑葚,Sangshen
7349,MOL007349,lxx_ld_Molecule641.mol2,phosphatidylinositol,8.96257906707,867.290,11.262,-1.35629,-2.68100,,6,13,0.20626,0.19992211,桑葚,Sangshen
737,MOL000737,fyp_sz_Molecule112.mol2,morin,46.2295855512,302.250,1.504,0.00286,-0.77000,15.513617,5,7,0.27457,0.40938485,桑葚,Sangshen
777,MOL000777,fyp_xm_Molecule143.mol2,(2S)-2-methylbutan-1-ol,81.2287930026,88.170,1.290,1.06470,1.33062,11.1918,1,1,0.0044423,0.21414314,桑葚,Sangshen
8290,MOL008290,twy_dg_Molecule82.mol2,lecithin,0.30708457346,678.060,8.769,0.16468,-1.09781,,0,8,0.40472,0.019545227,桑葚,Sangshen
860,MOL000860,fyp_zx_Molecule426.mol2,stearic acid,17.8254293816,284.540,7.280,1.14557,1.22356,,1,2,0.14086,0.18716544,桑葚,Sangshen
864,MOL000864,hc_cwz_Molecule11.mol2,MYS,13.9810567968,212.470,7.215,1.80931,1.91696,,0,0,0.04922,0.14599366,桑葚,Sangshen
867,MOL000867,hc_cwz_Molecule14.mol2,Heptadekan,8.64247237445,240.530,8.127,1.83578,1.86559,,0,0,0.074658,0.14006476,桑葚,Sangshen
8679,MOL008679,twy_lj_Molecule203.mol2,Isohexanol,53.2059252542,102.200,1.679,1.07005,1.26327,11.0367,1,1,0.0059805,0.22334403,桑葚,Sangshen
868,MOL000868,hc_cwz_Molecule15.mol2,LFA,8.46051890045,282.620,9.496,1.83400,1.80067,,0,0,0.12999,0.13301942,桑葚,Sangshen
869,MOL000869,hc_cwz_Molecule16.mol2,Henicosane,8.41290529418,296.650,9.952,1.83706,1.80072,,0,0,0.15364,0.13104579,桑葚,Sangshen
2773,MOL002773,lbh_hh_Molecule72.mol2,beta-carotene,37.1843333711,536.960,11.999,2.25156,1.52266,4.357938,0,0,0.58358,0.3253943,桑葚,Sangshen
885,MOL000885,hc_cwz_Molecule8.mol2,Dodekan,17.73740163,170.380,5.846,1.79234,1.96263,,0,0,0.02413,0.15765549,桑葚,Sangshen
886,MOL000886,hc_cwz_Molecule9.mol2,tetradecane,15.9422641225,198.440,6.758,1.78783,1.78297,,0,0,0.039319,0.14841554,桑葚,Sangshen
98,MOL000098,fyp_cg_Molecule36_qt.mol2,quercetin,46.4333481195,302.250,1.504,0.04842,-0.76890,14.400548,5,7,0.27525,0.38453352,桑葚,Sangshen
116,MOL000116,fyp_cg_Molecule57.mol2,Nonanal,40.2763401507,142.270,3.222,1.30729,1.50223,6.35457,0,1,0.015196,0.2058707,当归,Danggui
117,MOL000117,fyp_cg_Molecule58.mol2,Cymol,27.2038267287,134.240,3.510,1.85992,2.09815,,0,0,0.022463,0.34152725,当归,Danggui
121,MOL000121,fyp_cg_Molecule62.mol2,Decanal,29.8050599701,156.300,3.678,1.33684,1.43570,,0,1,0.020124,0.20161143,当归,Danggui
1212,MOL001212,hc_rx_Molecule104.mol2,Loxanol V,14.1899217318,214.440,5.533,1.26802,0.97555,,1,1,0.051747,0.13846877,当归,Danggui
1224,MOL001224,hc_rx_Molecule120.mol2,Tridecylene,17.6900882717,182.390,5.912,1.82799,2.00618,,0,0,0.03167,0.20494856,当归,Danggui
125,MOL000125,fyp_cg_Molecule66.mol2,(-)-alpha-Pinene,46.2498150113,136.260,2.873,1.84526,2.29870,11.4218,0,0,0.052565,0.24731636,当归,Danggui
1273,MOL001273,hc_rx_Molecule7.mol2,80-57-9,50.6314074434,150.240,1.942,1.27451,1.59484,11.5586,0,1,0.061837,0.34078652,当归,Danggui
1302,MOL001302,hc_sl_Molecule21.mol2,Usaf hc-1,16.2251978018,202.280,2.327,-0.01137,-0.63659,,2,4,0.051156,0.25356278,当归,Danggui
1306,MOL001306,hc_sl_Molecule26.mol2,o-Acetyl-p-cresol,24.9649097277,150.190,1.789,1.02331,0.87802,,1,2,0.03183,0.3853617,当归,Danggui
1314,MOL001314,hc_sl_Molecule9.mol2,Azelex,16.9001282361,188.250,1.871,-0.04264,-0.71685,,2,4,0.041301,0.26321036,当归,Danggui
1388,MOL001388,hc_xhh_Molecule28.mol2,(+)-Ledol,16.9554765285,222.410,3.203,1.43370,1.69043,,1,1,0.12057,0.21091984,当归,Danggui
1578,MOL001578,lbh_bb_Molecule31.mol2,Hypnon,48.192560362,120.160,1.570,1.35871,1.54113,25.1964,0,1,0.018645,0.45097554,当归,Danggui
162,MOL000162,fyp_cz_Molecule100.mol2,beta-Chamigrene,31.9911608917,204.390,4.708,1.81712,2.07386,8.591822,0,0,0.080672,0,当归,Danggui
1640,MOL001640,lbh_bd_Molecule27.mol2,NON,26.7380665564,172.300,3.630,0.96120,1.05836,,1,2,0.027306,0.21996266,当归,Danggui
1788,MOL001788,lbh_blg_Molecule23_qt.mol2,adenine,62.8058358813,135.150,-0.581,-0.30460,-0.62629,13.333959,3,4,0.034822,0,当归,Danggui
197,MOL000197,fyp_dfp_Molecule12.mol2,Myrcene,24.9637600776,136.260,3.688,1.83989,1.97983,,0,0,0.015286,0.37053537,当归,Danggui
199,MOL000199,fyp_dfp_Molecule15.mol2,Safrol,45.3367098958,162.200,2.606,1.44246,1.29000,5.000839,0,2,0.047125,0.38374975,当归,Danggui
201,MOL000201,fyp_dfp_Molecule21.mol2,p-Ocimene,15.0605211386,136.260,3.634,1.85109,1.99228,,0,0,0.015199,0.38736424,当归,Danggui
202,MOL000202,fyp_dfp_Molecule22.mol2,Moslene,33.01642148,136.260,3.449,1.88393,2.04506,11.0828,0,0,0.02224,0.27275583,当归,Danggui
2029,MOL002029,lbh_cby_Molecule51.mol2,()-Cuparene,38.2630865387,202.370,4.715,1.87975,2.14626,-2.239882,0,0,0.07494,0.30460754,当归,Danggui
2033,MOL002033,lbh_cby_Molecule58.mol2,cis-Thujopsene,56.4260955569,204.390,4.078,1.84396,2.24120,-1.450652,0,0,0.1167,0.25224599,当归,Danggui
206,MOL000206,fyp_dfp_Molecule32.mol2,isoeugenol,70.1003199231,164.220,2.500,1.38014,1.27504,0.648602,1,2,0.036329,0.3303279,当归,Danggui
2098,MOL002098,lbh_cx_Molecule100.mol2,3-Butylidene-7-hydroxyphthalide,62.6758164459,204.240,2.735,1.00497,0.89647,4.661874,1,3,0.082048,0.37382969,当归,Danggui
2102,MOL002102,lbh_cx_Molecule104.mol2,Levistolid A,2.15037399809,380.520,4.970,0.94109,0.45469,,0,4,0.81738,0.27098319,当归,Danggui
2110,MOL002110,lbh_cx_Molecule116.mol2,Allocymene,14.8853825374,136.260,3.580,1.85442,1.91453,,0,0,0.015094,0.37573823,当归,Danggui
2111,MOL002111,lbh_cx_Molecule117.mol2,BdPh,42.4414291817,188.240,3.003,1.32349,1.26771,5.643613,0,2,0.067395,0.39118913,当归,Danggui
2143,MOL002143,lbh_cx_Molecule173.mol2,senkyunolide-C,46.8047575579,204.240,2.735,0.86873,0.49758,5.79921,1,3,0.081112,0.3852123,当归,Danggui
2144,MOL002144,lbh_cx_Molecule174.mol2,senkyunolide-D,79.1297876006,222.260,1.795,0.11556,-0.06977,5.365128,1,4,0.096223,0.3710613,当归,Danggui
2145,MOL002145,lbh_cx_Molecule175.mol2,senkyunolide-E,34.4024997209,204.240,1.901,0.55297,0.05604,7.177832,1,3,0.080325,0.39272338,当归,Danggui
2180,MOL002180,lbh_cx_Molecule48.mol2,4-Octanone,19.3744775411,128.240,2.458,1.37320,1.54767,,0,1,0.011354,0.2182975,当归,Danggui
2184,MOL002184,lbh_cx_Molecule51.mol2,"(6R)-6-butylcyclohepta-1,4-diene",31.6934852464,150.290,3.925,1.85265,2.17611,5.699938,0,0,0.02363,0.25035217,当归,Danggui
2201,MOL002201,lbh_cx_Molecule84.mol2,cis-ligustilide,51.3003112408,190.260,2.941,1.30184,1.23678,5.527981,0,2,0.066555,0.33865878,当归,Danggui
23,MOL000023,fyp_bz_Molecule13.mol2,Hemo-sol,39.8409788472,136.260,3.503,1.82929,2.11692,11.679068,0,0,0.02231,0,当归,Danggui
232,MOL000232,fyp_dk_Molecule134.mol2,()-alpha-Terpineol,46.2977622082,154.280,2.415,1.28156,1.40212,10.7513,1,1,0.030811,0.26362225,当归,Danggui
2480,MOL002480,lbh_gj_Molecule23.mol2,Methylbutenol,54.5782994748,86.150,0.841,1.12306,1.32198,11.4718,1,1,0.0068743,0.32919222,当归,Danggui
259,MOL000259,fyp_dk_Molecule183.mol2,o-Thymol,43.281270422,150.240,3.243,1.57555,1.71203,11.286592,1,1,0.029778,0.32744682,当归,Danggui
270,MOL000270,fyp_dk_Molecule197.mol2,CHEBI:7,45.1980814037,136.260,2.873,1.84284,2.15102,11.440792,0,0,0.04265,0.26532206,当归,Danggui
2830,MOL002830,lbh_hj_Molecule104.mol2,PCR,51.9864306358,108.150,2.049,1.55823,1.87628,11.8666,1,1,0.014696,0.40698093,当归,Danggui
2972,MOL002972,lbh_jx_Molecule44.mol2,"(4S)-1-methyl-4-(6-methylhepta-1,5-dien-2-yl)cyclohexene",20.3015875341,204.390,5.329,1.89373,1.98881,,0,0,0.055521,0.28443125,当归,Danggui
2983,MOL002983,lbh_jx_Molecule63.mol2,Guasol,51.5952831307,124.150,1.546,1.27757,1.47654,11.9241,1,2,0.019924,0.31828731,当归,Danggui
2998,MOL002998,lbh_jx_Molecule86.mol2,IPH,36.0503927093,94.120,1.563,1.50024,1.86256,12.0721,1,1,0.010539,0.44181865,当归,Danggui
346,MOL000346,fyp_hjs_Molecule445.mol2,succinic acid,29.62033732,118.100,-0.410,-0.44496,-0.70993,,2,4,0.012082,0.41501027,当归,Danggui
35,MOL000035,fyp_bz_Molecule24.mol2,beta-Selinene,24.3882141582,204.390,4.807,1.82578,2.11989,,0,0,0.081081,0,当归,Danggui
3534,MOL003534,lbh_rg_Molecule43.mol2,CADINENE,17.118275043,204.390,4.745,1.88268,2.06170,,0,0,0.077374,0.25391451,当归,Danggui
357,MOL000357,fyp_hjs_Molecule461.mol2,Sitogluside,20.6319368572,576.950,6.337,-0.13620,-0.92830,,4,6,0.6241,0.22702196,当归,Danggui
358,MOL000358,fyp_hjs_Molecule461_qt.mol2,beta-sitosterol,36.9139058327,414.790,8.084,1.32463,0.98588,5.355491,1,1,0.75123,0.22550575,当归,Danggui
3587,MOL003587,lbh_scz_Molecule14.mol2,Acoradiene,36.7256930412,204.390,4.753,1.84609,2.10555,-0.841344,0,0,0.072988,0.27966082,当归,Danggui
360,MOL000360,fyp_hjs_Molecule464.mol2,FER,39.5585168118,194.200,1.618,0.47030,-0.03311,2.378545,2,4,0.058069,0.3422915,当归,Danggui
383,MOL000383,fyp_hq_Molecule202.mol2,"D-Galacturonic acid, homopolymer",29.7522626996,194.160,-2.475,-1.99516,-4.70641,,5,7,0.044648,0,当归,Danggui
389,MOL000389,fyp_hq_Molecule209.mol2,FERULIC ACID (CIS),54.9654768475,194.200,1.618,0.52671,0.35866,2.579025,2,4,0.058005,0,当归,Danggui
