molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score
264,MOL000264,Tereben,Cytochrome P450-cam,1143,2298,,0.857404,0.706
264,MOL000264,Tereben,Ig gamma-1 chain C region,1201,4785,,0.959193,0.716
264,MOL000264,Tereben,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.955607,0.702
264,MOL000264,Tereben,Prostaglandin G/H synthase 2,94,290,,0.858417,0.722
264,MOL000264,Tereben,Alcohol dehydrogenase 1B,726,444,,0.821057,0.71
264,MOL000264,Tereben,Alcohol dehydrogenase 1C,727,517,,0.822779,0.752
264,MOL000264,Tereben,Alcohol dehydrogenase 1A,729,251,,0.839908,0.702
267,MOL000267,beta-Citronellol,Alcohol dehydrogenase 1C,727,517,,0.80088,0.72
267,MOL000267,beta-Citronellol,Prostaglandin G/H synthase 2,94,290,,0.875153,0.716
267,MOL000267,beta-Citronellol,Nuclear receptor coactivator 2,3276,6241,,0.806551,0.724
269,MOL000269,Elemicin,Muscarinic acetylcholine receptor M3,16,51,,0.802573,0.726
269,MOL000269,Elemicin,Muscarinic acetylcholine receptor M1,38,103,,0.828469,0.734
269,MOL000269,Elemicin,Sodium-dependent noradrenaline transporter,186,540,,0.829523,0.73
269,MOL000269,Elemicin,Sodium-dependent dopamine transporter,239,713,,0.845006,0.716
269,MOL000269,Elemicin,Beta-2 adrenergic receptor,261,766,,0.843861,0.718
269,MOL000269,Elemicin,Sodium-dependent serotonin transporter,290,824,,0.85971,0.708
269,MOL000269,Elemicin,Beta-1 adrenergic receptor,63,193,,0.865457,0.724
269,MOL000269,Elemicin,Prostaglandin G/H synthase 2,94,290,,0.802839,0.796
269,MOL000269,Elemicin,Alpha-2A adrenergic receptor,105,318,,0.877618,0.726
269,MOL000269,Elemicin,Alpha-2C adrenergic receptor,126,378,,0.820384,0.754
269,MOL000269,Elemicin,5-hydroxytryptamine 2A receptor,175,502,,0.862927,0.704
269,MOL000269,Elemicin,Alpha-1A adrenergic receptor,191,556,,0.881756,0.742
269,MOL000269,Elemicin,Muscarinic acetylcholine receptor M2,210,617,,0.949278,0.7
269,MOL000269,Elemicin,Alpha-2B adrenergic receptor,214,629,,0.912529,0.7
269,MOL000269,Elemicin,Alpha-1B adrenergic receptor,216,632,,0.894553,0.744
269,MOL000269,Elemicin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.832041,0.73
269,MOL000269,Elemicin,Sodium channel protein type 5 subunit alpha,70,220,,0.81127,0.708
269,MOL000269,Elemicin,Leukotriene A-4 hydrolase,521,3060,,0.80713,0.7
269,MOL000269,Elemicin,Glutamate receptor 2,3216,921,,0.87248,0.7
269,MOL000269,Elemicin,Prostaglandin G/H synthase 1,6,20,,0.806828,0.766
269,MOL000269,Elemicin,5-hydroxytryptamine 1A receptor,106,320,,0.823522,0.7
269,MOL000269,Elemicin,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.84498,0.702
3047,MOL003047,[(1S)-endo]-(-)-Borneol,Cytochrome P450-cam,1143,2298,,0.92468,0.8
3047,MOL003047,[(1S)-endo]-(-)-Borneol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.977436,0.702
3047,MOL003047,[(1S)-endo]-(-)-Borneol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.939216,0.702
3069,MOL003069,quinic acid,Prostaglandin G/H synthase 2,94,290,,0.839714,0.704
3069,MOL003069,quinic acid,Ig gamma-1 chain C region,1201,4785,,0.945771,0.73
3069,MOL003069,quinic acid,Glutamate receptor 2,3216,921,,0.874183,0.7
3519,MOL003519,(E)-oct-2-en-4-one,Alcohol dehydrogenase 1C,727,517,,0.832168,0.71
3519,MOL003519,(E)-oct-2-en-4-one,Trypsin-3,3952,2886,,0.838057,0.704
3537,MOL003537,T-Muurolol,Muscarinic acetylcholine receptor M3,16,51,,0.90478,0.706
3537,MOL003537,T-Muurolol,Muscarinic acetylcholine receptor M1,38,103,,0.907412,0.71
3537,MOL003537,T-Muurolol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.928598,0.702
3537,MOL003537,T-Muurolol,Sodium-dependent noradrenaline transporter,186,540,,0.812964,0.702
3537,MOL003537,T-Muurolol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.938567,0.738
3537,MOL003537,T-Muurolol,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.89636,0.726
3537,MOL003537,T-Muurolol,Alpha-1B adrenergic receptor,216,632,,0.80807,0.712
3537,MOL003537,T-Muurolol,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.858085,0.704
3541,MOL003541,()-alpha-Longipinene,Cytochrome P450-cam,1143,2298,,0.925605,0.806
3541,MOL003541,()-alpha-Longipinene,Muscarinic acetylcholine receptor M3,16,51,,0.937074,0.712
3541,MOL003541,()-alpha-Longipinene,Muscarinic acetylcholine receptor M2,210,617,,0.901166,0.724
3541,MOL003541,()-alpha-Longipinene,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.876769,0.704
3541,MOL003541,()-alpha-Longipinene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.93938,0.724
3546,MOL003546,Aristolone,Muscarinic acetylcholine receptor M2,210,617,,0.8461,0.718
3546,MOL003546,Aristolone,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.86614,0.71
3546,MOL003546,Aristolone,Prostaglandin G/H synthase 2,94,290,,0.868822,0.704
3546,MOL003546,Aristolone,Alcohol dehydrogenase 1B,726,444,,0.836377,0.7
3546,MOL003546,Aristolone,Alcohol dehydrogenase 1C,727,517,,0.840541,0.734
3546,MOL003546,Aristolone,Cytochrome P450-cam,1143,2298,,0.888264,0.72
3546,MOL003546,Aristolone,Muscarinic acetylcholine receptor M3,16,51,,0.80069,0.73
3546,MOL003546,Aristolone,Muscarinic acetylcholine receptor M1,38,103,,0.80265,0.706
36,MOL000036,beta-caryophyllene,Prostaglandin G/H synthase 1,6,20,,0.94544,0.706
36,MOL000036,beta-caryophyllene,Muscarinic acetylcholine receptor M3,16,51,,0.97323,0.716
36,MOL000036,beta-caryophyllene,Muscarinic acetylcholine receptor M1,38,103,,0.96669,0.71
36,MOL000036,beta-caryophyllene,Prostaglandin G/H synthase 2,94,290,,0.96278,0.736
36,MOL000036,beta-caryophyllene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.97982,0.726
36,MOL000036,beta-caryophyllene,Retinoic acid receptor RXR-alpha,158,459,,0.93105,0.702
36,MOL000036,beta-caryophyllene,Muscarinic acetylcholine receptor M2,210,617,,0.96067,0.724
36,MOL000036,beta-caryophyllene,Alpha-1B adrenergic receptor,216,632,,0.93468,0.716
36,MOL000036,beta-caryophyllene,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.93684,0.702
36,MOL000036,beta-caryophyllene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.98475,0.728
36,MOL000036,beta-caryophyllene,Nuclear receptor coactivator 2,3276,6241,,0.88866,0.726
36,MOL000036,beta-caryophyllene,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.96845,0.726
36,MOL000036,beta-caryophyllene,Sodium-dependent noradrenaline transporter,186,540,,0.95308,0.702
36,MOL000036,beta-caryophyllene,Alpha-1A adrenergic receptor,191,556,,0.86538,0.708
36,MOL000036,beta-caryophyllene,Sodium-dependent dopamine transporter,239,713,,0.92417,0.7
36,MOL000036,beta-caryophyllene,Interleukin-6,351,1159,validated,,
3997,MOL003997,3-Furaldehyde,Alcohol dehydrogenase 1B,726,444,,0.86355,0.74
3997,MOL003997,3-Furaldehyde,Alcohol dehydrogenase 1C,727,517,,0.8764,0.782
3997,MOL003997,3-Furaldehyde,Alcohol dehydrogenase 1A,729,251,,0.8599,0.714
3997,MOL003997,3-Furaldehyde,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.81347,0.768
4174,MOL004174,epsilon-Cadinene,Muscarinic acetylcholine receptor M3,16,51,,0.890622,0.7
4174,MOL004174,epsilon-Cadinene,Muscarinic acetylcholine receptor M1,38,103,,0.918606,0.71
4174,MOL004174,epsilon-Cadinene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.950609,0.714
4174,MOL004174,epsilon-Cadinene,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.935096,0.7
4174,MOL004174,epsilon-Cadinene,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.893821,0.704
4174,MOL004174,epsilon-Cadinene,Muscarinic acetylcholine receptor M2,210,617,,0.940117,0.72
4174,MOL004174,epsilon-Cadinene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.884125,0.762
4608,MOL004608,(5S)-5-butyloxolan-2-one,Alcohol dehydrogenase 1B,726,444,,0.863551,0.74
4608,MOL004608,(5S)-5-butyloxolan-2-one,Alcohol dehydrogenase 1C,727,517,,0.876397,0.782
4608,MOL004608,(5S)-5-butyloxolan-2-one,Alcohol dehydrogenase 1A,729,251,,0.859904,0.714
4608,MOL004608,(5S)-5-butyloxolan-2-one,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.813473,0.768
4608,MOL004608,(5S)-5-butyloxolan-2-one,"Renin, renal",99,298,,0.93957,0.702
4608,MOL004608,(5S)-5-butyloxolan-2-one,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.8791,0.748
4624,MOL004624,Longikaurin A,Muscarinic acetylcholine receptor M1,38,103,,0.839827,0.726
4624,MOL004624,Longikaurin A,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.8608,0.722
4624,MOL004624,Longikaurin A,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.828086,0.704
4624,MOL004624,Longikaurin A,Muscarinic acetylcholine receptor M2,210,617,,0.887024,0.764
4624,MOL004624,Longikaurin A,Trypsin-1,2928,3176,,0.878001,0.724
4624,MOL004624,Longikaurin A,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.854813,0.706
4678,MOL004678,Limetin,Prostaglandin G/H synthase 1,6,20,,0.886759,0.8
4678,MOL004678,Limetin,Thrombin,17,54,,0.864261,0.772
4678,MOL004678,Limetin,Muscarinic acetylcholine receptor M1,38,103,,0.838745,0.704
4678,MOL004678,Limetin,Prostaglandin G/H synthase 2,94,290,,0.897828,0.828
4678,MOL004678,Limetin,"Nitric-oxide synthase, endothelial",95,291,,0.846307,0.78
4678,MOL004678,Limetin,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.839729,0.71
4678,MOL004678,Limetin,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.822314,0.736
4678,MOL004678,Limetin,Amine oxidase [flavin-containing] B,565,3939,,0.881813,0.734
4678,MOL004678,Limetin,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.827259,0.728
4678,MOL004678,Limetin,Beta-2 adrenergic receptor,261,766,,0.81744,0.704
4678,MOL004678,Limetin,Leukotriene A-4 hydrolase,521,3060,,0.84328,0.704
4723,MOL004723,beta-Terpinene,Prostaglandin G/H synthase 1,6,20,,0.939973,0.7
4723,MOL004723,beta-Terpinene,Muscarinic acetylcholine receptor M3,16,51,,0.971915,0.714
4723,MOL004723,beta-Terpinene,Muscarinic acetylcholine receptor M1,38,103,,0.964935,0.71
4723,MOL004723,beta-Terpinene,Prostaglandin G/H synthase 2,94,290,,0.957297,0.734
4723,MOL004723,beta-Terpinene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.979141,0.722
4723,MOL004723,beta-Terpinene,Muscarinic acetylcholine receptor M2,210,617,,0.959185,0.72
4723,MOL004723,beta-Terpinene,Alpha-1B adrenergic receptor,216,632,,0.930492,0.718
4723,MOL004723,beta-Terpinene,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.929196,0.7
4723,MOL004723,beta-Terpinene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.98398,0.728
4723,MOL004723,beta-Terpinene,Nuclear receptor coactivator 2,3276,6241,,0.875597,0.734
4723,MOL004723,beta-Terpinene,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.96751,0.728
4723,MOL004723,beta-Terpinene,Cytochrome P450-cam,1143,2298,,0.85411,0.71
4723,MOL004723,beta-Terpinene,Alcohol dehydrogenase 1C,727,517,,0.80371,0.726
479,MOL000479,Farnesene,Muscarinic acetylcholine receptor M3,16,51,,0.8013,0.73
479,MOL000479,Farnesene,Muscarinic acetylcholine receptor M1,38,103,,0.802718,0.708
479,MOL000479,Farnesene,Muscarinic acetylcholine receptor M2,210,617,,0.852951,0.716
479,MOL000479,Farnesene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.874598,0.706
479,MOL000479,Farnesene,Prostaglandin G/H synthase 2,94,290,,0.9519,0.714
479,MOL000479,Farnesene,Amine oxidase [flavin-containing] B,565,3939,,0.90276,0.71
5317,MOL005317,Deoxyharringtonine,Androgen receptor,48,146,,0.845833,0.77
5317,MOL005317,Deoxyharringtonine,Mineralocorticoid receptor,252,737,,0.849975,0.714
5322,MOL005322,Gamma-Selinene,Prostaglandin G/H synthase 1,6,20,,0.855574,0.724
5322,MOL005322,Gamma-Selinene,Muscarinic acetylcholine receptor M3,16,51,,0.94977,0.736
5322,MOL005322,Gamma-Selinene,Muscarinic acetylcholine receptor M1,38,103,,0.962948,0.75
5322,MOL005322,Gamma-Selinene,Beta-1 adrenergic receptor,63,193,,0.896513,0.736
5322,MOL005322,Gamma-Selinene,Sodium channel protein type 5 subunit alpha,70,220,,0.904301,0.7
5322,MOL005322,Gamma-Selinene,Prostaglandin G/H synthase 2,94,290,,0.868256,0.76
5322,MOL005322,Gamma-Selinene,Alpha-2C adrenergic receptor,126,378,,0.803713,0.7
5322,MOL005322,Gamma-Selinene,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.901878,0.704
5322,MOL005322,Gamma-Selinene,Sodium-dependent noradrenaline transporter,186,540,,0.950264,0.74
5322,MOL005322,Gamma-Selinene,Alpha-1A adrenergic receptor,191,556,,0.9032,0.71
5322,MOL005322,Gamma-Selinene,Muscarinic acetylcholine receptor M2,210,617,,0.965895,0.706
5322,MOL005322,Gamma-Selinene,Alpha-1B adrenergic receptor,216,632,,0.910268,0.742
5322,MOL005322,Gamma-Selinene,Sodium-dependent dopamine transporter,239,713,,0.931823,0.714
5322,MOL005322,Gamma-Selinene,Beta-2 adrenergic receptor,261,766,,0.93486,0.71
5322,MOL005322,Gamma-Selinene,Alpha-1D adrenergic receptor,272,789,,0.807937,0.712
5322,MOL005322,Gamma-Selinene,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.902706,0.7
5322,MOL005322,Gamma-Selinene,Sodium-dependent serotonin transporter,290,824,,0.958435,0.704
5322,MOL005322,Gamma-Selinene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.914701,0.708
5394,MOL005394,"(Z)-2-methyl-5-[(1S,2R,4R)-2-methyl-3-methylene-2-norbornanyl]pent-2-en-1-ol",Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.978487,0.702
5394,MOL005394,"(Z)-2-methyl-5-[(1S,2R,4R)-2-methyl-3-methylene-2-norbornanyl]pent-2-en-1-ol",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.938039,0.7
5394,MOL005394,"(Z)-2-methyl-5-[(1S,2R,4R)-2-methyl-3-methylene-2-norbornanyl]pent-2-en-1-ol",Cytochrome P450-cam,1143,2298,,0.927716,0.808
5394,MOL005394,"(Z)-2-methyl-5-[(1S,2R,4R)-2-methyl-3-methylene-2-norbornanyl]pent-2-en-1-ol",Prostaglandin G/H synthase 2,94,290,,0.87086,0.756
5394,MOL005394,"(Z)-2-methyl-5-[(1S,2R,4R)-2-methyl-3-methylene-2-norbornanyl]pent-2-en-1-ol",Retinoic acid receptor RXR-alpha,158,459,,0.84232,0.7
5394,MOL005394,"(Z)-2-methyl-5-[(1S,2R,4R)-2-methyl-3-methylene-2-norbornanyl]pent-2-en-1-ol",Nuclear receptor coactivator 2,3276,6241,,0.82058,0.76
608,MOL000608,()-Terpinen-4-ol,Muscarinic acetylcholine receptor M3,16,51,,0.92877,0.71
608,MOL000608,()-Terpinen-4-ol,Muscarinic acetylcholine receptor M1,38,103,,0.93241,0.724
608,MOL000608,()-Terpinen-4-ol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.97985,0.724
608,MOL000608,()-Terpinen-4-ol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.97046,0.71
608,MOL000608,()-Terpinen-4-ol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.94747,0.728
608,MOL000608,()-Terpinen-4-ol,Muscarinic acetylcholine receptor M2,210,617,,0.92768,0.73
608,MOL000608,()-Terpinen-4-ol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.94711,0.76
608,MOL000608,()-Terpinen-4-ol,Cytochrome P450-cam,1143,2298,,0.85579,0.7
608,MOL000608,()-Terpinen-4-ol,Ig gamma-1 chain C region,1201,4785,,0.9589,0.716
608,MOL000608,()-Terpinen-4-ol,Alpha-1B adrenergic receptor,216,632,,0.886811,0.7
608,MOL000608,()-Terpinen-4-ol,Sodium-dependent noradrenaline transporter,186,540,,0.932907,0.702
608,MOL000608,()-Terpinen-4-ol,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.912564,0.702
608,MOL000608,()-Terpinen-4-ol,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.955867,0.7
611,MOL000611,beta-Bourbonene,Muscarinic acetylcholine receptor M3,16,51,,0.90636,0.718
611,MOL000611,beta-Bourbonene,Muscarinic acetylcholine receptor M1,38,103,,0.876085,0.722
611,MOL000611,beta-Bourbonene,Muscarinic acetylcholine receptor M2,210,617,,0.892386,0.726
611,MOL000611,beta-Bourbonene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.93849,0.726
611,MOL000611,beta-Bourbonene,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.910739,0.71
611,MOL000611,beta-Bourbonene,Prostaglandin G/H synthase 2,94,290,,0.836772,0.704
611,MOL000611,beta-Bourbonene,Retinoic acid receptor RXR-alpha,158,459,,0.808461,0.708
611,MOL000611,beta-Bourbonene,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.863495,0.706
611,MOL000611,beta-Bourbonene,Sodium-dependent dopamine transporter,239,713,,0.802323,0.712
611,MOL000611,beta-Bourbonene,Beta-2 adrenergic receptor,261,766,,0.854242,0.72
611,MOL000611,beta-Bourbonene,Sodium-dependent serotonin transporter,290,824,,0.86423,0.706
611,MOL000611,beta-Bourbonene,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.805177,0.704
611,MOL000611,beta-Bourbonene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.93881,0.7
611,MOL000611,beta-Bourbonene,Alpha-1B adrenergic receptor,216,632,,0.802078,0.702
6126,MOL006126,Hexahydrocurcumin,Coagulation factor Xa,79,239,,0.823454,0.718
6126,MOL006126,Hexahydrocurcumin,Prostaglandin G/H synthase 2,94,290,,0.916578,0.722
6126,MOL006126,Hexahydrocurcumin,DNA topoisomerase II,287,817,,0.842352,0.704
6126,MOL006126,Hexahydrocurcumin,"Glycogen phosphorylase, muscle form",350,1152,,0.917575,0.704
6126,MOL006126,Hexahydrocurcumin,Cell division protein kinase 2,482,2240,,0.94993,0.71
6126,MOL006126,Hexahydrocurcumin,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,,0.823365,0.712
6126,MOL006126,Hexahydrocurcumin,Estrogen receptor,46,136,,0.9502,0.756
6126,MOL006126,Hexahydrocurcumin,Sodium channel protein type 5 subunit alpha,70,220,,0.88811,0.704
6126,MOL006126,Hexahydrocurcumin,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.91902,0.706
6126,MOL006126,Hexahydrocurcumin,Alpha-1B adrenergic receptor,216,632,,0.89689,0.708
6126,MOL006126,Hexahydrocurcumin,Beta-2 adrenergic receptor,261,766,,0.94481,0.706
6126,MOL006126,Hexahydrocurcumin,Heat shock protein HSP 90,444,1939,,0.8917,0.704
6126,MOL006126,Hexahydrocurcumin,Cyclin-A2,3025,6235,,0.9299,0.704
6126,MOL006126,Hexahydrocurcumin,Calmodulin,3907,465,,0.80763,0.742
615,MOL000615,delta-amorphene,Prostaglandin G/H synthase 2,94,290,,0.82964,0.71
615,MOL000615,delta-amorphene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.952981,0.706
615,MOL000615,delta-amorphene,Cytochrome P450-cam,1143,2298,,0.858784,0.738
615,MOL000615,delta-amorphene,Prostaglandin G/H synthase 1,6,20,,0.92271,0.716
615,MOL000615,delta-amorphene,Muscarinic acetylcholine receptor M1,38,103,,0.94815,0.7
615,MOL000615,delta-amorphene,Retinoic acid receptor RXR-alpha,158,459,,0.90595,0.702
615,MOL000615,delta-amorphene,Sodium-dependent noradrenaline transporter,186,540,,0.93229,0.728
615,MOL000615,delta-amorphene,Amine oxidase [flavin-containing] B,565,3939,,0.82474,0.702
615,MOL000615,delta-amorphene,Nuclear receptor coactivator 2,3276,6241,,0.85857,0.724
6292,MOL006292,δ-selinene,Muscarinic acetylcholine receptor M3,16,51,,0.910646,0.702
6292,MOL006292,δ-selinene,Muscarinic acetylcholine receptor M1,38,103,,0.933651,0.718
6292,MOL006292,δ-selinene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.954598,0.722
6292,MOL006292,δ-selinene,Sodium-dependent noradrenaline transporter,186,540,,0.890274,0.7
6292,MOL006292,δ-selinene,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.919897,0.716
6292,MOL006292,δ-selinene,Muscarinic acetylcholine receptor M2,210,617,,0.952463,0.722
6292,MOL006292,δ-selinene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.898722,0.766
676,MOL000676,DBP,Muscarinic acetylcholine receptor M3,16,51,,0.80329,0.73
676,MOL000676,DBP,Muscarinic acetylcholine receptor M1,38,103,,0.82521,0.74
676,MOL000676,DBP,Sodium-dependent noradrenaline transporter,186,540,,0.82861,0.734
676,MOL000676,DBP,Sodium-dependent dopamine transporter,239,713,,0.84713,0.732
676,MOL000676,DBP,Beta-2 adrenergic receptor,261,766,,0.84881,0.708
676,MOL000676,DBP,Sodium-dependent serotonin transporter,290,824,,0.86104,0.714
676,MOL000676,DBP,Prostaglandin G/H synthase 1,6,20,,0.839334,0.746
676,MOL000676,DBP,Prostaglandin G/H synthase 2,94,290,,0.923774,0.804
676,MOL000676,DBP,"Nitric-oxide synthase, endothelial",95,291,,0.825449,0.73
676,MOL000676,DBP,Retinoic acid receptor RXR-alpha,158,459,,0.898354,0.7
676,MOL000676,DBP,Glycogen synthase kinase-3 beta,422,1721,,0.892078,0.702
676,MOL000676,DBP,Heat shock protein HSP 90,444,1939,,0.970623,0.704
676,MOL000676,DBP,Beta-lactamase,499,2478,,0.901195,0.734
676,MOL000676,DBP,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.921925,0.702
676,MOL000676,DBP,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.817375,0.714
676,MOL000676,DBP,Alpha-1A adrenergic receptor,191,556,,0.816174,0.712
676,MOL000676,DBP,Muscarinic acetylcholine receptor M2,210,617,,0.902037,0.71
676,MOL000676,DBP,Ig gamma-1 chain C region,1201,4785,,0.80891,0.714
676,MOL000676,DBP,5-hydroxytryptamine 2A receptor,175,502,,0.826698,0.708
676,MOL000676,DBP,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.808382,0.72
676,MOL000676,DBP,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.853906,0.708
676,MOL000676,DBP,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.912794,0.728
696,MOL000696,β-terpineol,Muscarinic acetylcholine receptor M3,16,51,,0.912144,0.718
696,MOL000696,β-terpineol,Muscarinic acetylcholine receptor M1,38,103,,0.934013,0.732
696,MOL000696,β-terpineol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.956018,0.724
696,MOL000696,β-terpineol,Sodium-dependent noradrenaline transporter,186,540,,0.892068,0.704
696,MOL000696,β-terpineol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.922197,0.726
696,MOL000696,β-terpineol,Muscarinic acetylcholine receptor M2,210,617,,0.952865,0.74
696,MOL000696,β-terpineol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.901458,0.776
696,MOL000696,β-terpineol,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.91333,0.702
696,MOL000696,β-terpineol,Cytochrome P450-cam,1143,2298,,0.899809,0.808
696,MOL000696,β-terpineol,Ig gamma-1 chain C region,1201,4785,,0.91839,0.7
748,MOL000748,HMF,Alcohol dehydrogenase 1C,727,517,,0.917094,0.726
748,MOL000748,HMF,Lysozyme,1172,2300,,0.828807,0.72
748,MOL000748,HMF,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.885755,0.744
748,MOL000748,HMF,Muscarinic acetylcholine receptor M3,16,51,,0.931352,0.71
748,MOL000748,HMF,Thrombin,17,54,,0.88989,0.708
748,MOL000748,HMF,Muscarinic acetylcholine receptor M1,38,103,,0.934468,0.724
748,MOL000748,HMF,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.980926,0.724
748,MOL000748,HMF,Acetylcholinesterase,165,474,,0.865375,0.772
748,MOL000748,HMF,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.971918,0.71
748,MOL000748,HMF,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.950362,0.728
748,MOL000748,HMF,Muscarinic acetylcholine receptor M2,210,617,,0.929533,0.73
748,MOL000748,HMF,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.949814,0.76
748,MOL000748,HMF,Dipeptidyl peptidase IV,332,952,,0.948965,0.738
748,MOL000748,HMF,Cytochrome P450-cam,1143,2298,,0.862438,0.702
748,MOL000748,HMF,Ig gamma-1 chain C region,1201,4785,,0.961004,0.716
748,MOL000748,HMF,Alcohol dehydrogenase 1B,726,444,,0.90167,0.7
748,MOL000748,HMF,Prostaglandin G/H synthase 1,6,20,,0.861991,0.716
748,MOL000748,HMF,Prostaglandin G/H synthase 2,94,290,,0.896316,0.718
748,MOL000748,HMF,Glutamate receptor 2,3216,921,,0.962947,0.716
748,MOL000748,HMF,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.97373,0.702
7551,MOL007551,α-santalene,Prostaglandin G/H synthase 2,94,290,,0.832423,0.712
7551,MOL007551,α-santalene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.952849,0.702
7551,MOL007551,α-santalene,Alcohol dehydrogenase 1C,727,517,,0.808342,0.736
7551,MOL007551,α-santalene,Cytochrome P450-cam,1143,2298,,0.863964,0.728
7551,MOL007551,α-santalene,Muscarinic acetylcholine receptor M2,210,617,,0.800033,0.704
765,MOL000765,Citraurin beta,Prostaglandin G/H synthase 2,94,290,,0.897104,0.712
765,MOL000765,Citraurin beta,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.993312,0.72
765,MOL000765,Citraurin beta,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.988595,0.708
765,MOL000765,Citraurin beta,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.963128,0.704
