molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one",Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.82686,0.716
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one",Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.819945,0.714
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.883056,0.762
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one","Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.828001,0.722
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one",Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.84071,0.754
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one",Gamma-aminobutyric-acid receptor subunit alpha-4,3529,530,,0.806049,0.702
9350,MOL009350,Oxyphyllenone B,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.864504,0.73
9350,MOL009350,Oxyphyllenone B,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.82713,0.716
9350,MOL009350,Oxyphyllenone B,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.821537,0.708
9350,MOL009350,Oxyphyllenone B,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.884634,0.762
9350,MOL009350,Oxyphyllenone B,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.829579,0.724
9350,MOL009350,Oxyphyllenone B,Glutamate receptor 2,3216,921,,0.802426,0.73
9350,MOL009350,Oxyphyllenone B,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.842096,0.762
9350,MOL009350,Oxyphyllenone B,Gamma-aminobutyric-acid receptor subunit alpha-4,3529,530,,0.808668,0.7
9351,MOL009351,Oxyphyllol A,Muscarinic acetylcholine receptor M1,38,103,,0.834666,0.738
9351,MOL009351,Oxyphyllol A,Prostaglandin G/H synthase 2,94,290,,0.800529,0.764
9351,MOL009351,Oxyphyllol A,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.896419,0.714
9351,MOL009351,Oxyphyllol A,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.881594,0.708
9351,MOL009351,Oxyphyllol A,Muscarinic acetylcholine receptor M2,210,617,,0.87288,0.718
9351,MOL009351,Oxyphyllol A,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.927675,0.746
9351,MOL009351,Oxyphyllol A,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.849111,0.704
9351,MOL009351,Oxyphyllol A,Glutamate receptor 2,3216,921,,0.845836,0.702
9351,MOL009351,Oxyphyllol A,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.874971,0.732
9353,MOL009353,"(1S,4R,4aS,6R,8aS)-6-isopropenyl-4,4a-dimethyldecalin-1,8a-diol",Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.927297,0.7
9353,MOL009353,"(1S,4R,4aS,6R,8aS)-6-isopropenyl-4,4a-dimethyldecalin-1,8a-diol",Muscarinic acetylcholine receptor M2,210,617,,0.856865,0.71
9353,MOL009353,"(1S,4R,4aS,6R,8aS)-6-isopropenyl-4,4a-dimethyldecalin-1,8a-diol",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.948188,0.734
9353,MOL009353,"(1S,4R,4aS,6R,8aS)-6-isopropenyl-4,4a-dimethyldecalin-1,8a-diol",Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.884962,0.714
9357,MOL009357,yakuchinone a,Transcription factor p65,4565,h001,validated,,
9357,MOL009357,yakuchinone a,Tumor necrosis factor,265,777,validated,,
9357,MOL009357,yakuchinone a,Transcription factor AP-1,414,1629,validated,,
9357,MOL009357,yakuchinone a,Prostaglandin G/H synthase 2,94,290,validated,,
9357,MOL009357,yakuchinone a,Ornithine decarboxylase,153,449,validated,,
9358,MOL009358,yakuchinone b,Transcription factor p65,4565,h001,validated,,
9358,MOL009358,yakuchinone b,Tumor necrosis factor,265,777,validated,,
9358,MOL009358,yakuchinone b,Transcription factor AP-1,414,1629,validated,,
9358,MOL009358,yakuchinone b,Prostaglandin G/H synthase 2,94,290,validated,,
9358,MOL009358,yakuchinone b,Ornithine decarboxylase,153,449,validated,,
9358,MOL009358,yakuchinone b,Intercellular adhesion molecule 1,4287,h001,validated,,
9358,MOL009358,yakuchinone b,E-selectin,427,1756,validated,,
9358,MOL009358,yakuchinone b,Vascular cell adhesion protein 1,440,1908,validated,,
9359,MOL009359,γ-pinene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.97229,0.706
9359,MOL009359,γ-pinene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.925024,0.702
9359,MOL009359,γ-pinene,Cytochrome P450-cam,1143,2298,,0.921391,0.808
